Date,GALP.LS,REP.MC
2017-10-12,13.237397193908691,12.468823432922363
2017-10-13,13.437767028808594,12.545991897583008
2017-10-16,13.494391441345215,12.501317024230957
2017-10-17,13.50745964050293,12.472884178161621
2017-10-18,13.594575881958008,12.416023254394531
2017-10-19,13.699116706848145,12.416023254394531
2017-10-20,13.712182998657227,12.420085906982422
2017-10-23,13.555373191833496,12.4079008102417
2017-10-24,13.551017761230469,12.558176040649414
2017-10-25,13.372427940368652,12.444454193115234
2017-10-26,13.498746871948242,12.562238693237305
2017-10-27,13.585864067077637,12.627222061157227
2017-10-30,13.577154159545898,12.988696098327637
2017-10-31,13.903841018676758,13.065864562988281
2017-11-01,13.803656578063965,13.122726440429688
2017-11-02,13.990958213806152,13.122726440429688
2017-11-03,13.851570129394531,12.927772521972656
2017-11-06,14.07807445526123,12.858728408813477
2017-11-07,14.265374183654785,12.948080062866211
2017-11-08,13.943042755126953,12.883097648620605
2017-11-09,14.239239692687988,12.8709135055542
2017-11-10,14.13034439086914,12.879035949707031
2017-11-13,14.18261432647705,12.789682388305664
2017-11-14,14.051937103271484,12.58254623413086
2017-11-15,13.838502883911133,12.192641258239746
2017-11-16,13.742673873901367,12.091102600097656
2017-11-17,13.668624877929688,12.111410140991211
2017-11-20,13.738319396972656,12.188579559326172
2017-11-21,13.847216606140137,12.225132942199707
2017-11-22,13.847216606140137,12.310423851013184
2017-11-23,13.86899471282959,12.277931213378906
2017-11-24,13.8733491897583,12.19670295715332
2017-11-27,13.790589332580566,12.172332763671875
2017-11-28,13.855927467346191,12.39977741241455
2017-11-29,13.943042755126953,12.525683403015137
2017-11-30,13.81236743927002,12.525683403015137
2017-12-01,13.947399139404297,12.464762687683105
2017-12-04,13.925620079040527,12.659713745117188
2017-12-05,13.903841018676758,12.740943908691406
2017-12-06,13.716540336608887,12.590668678283691
2017-12-07,13.503103256225586,12.58254623413086
2017-12-08,13.555373191833496,12.570361137390137
2017-12-11,13.655557632446289,12.485069274902344
2017-12-12,13.825434684753418,12.509438514709473
2017-12-13,13.703470230102539,12.444454193115234
2017-12-14,13.64249038696289,12.485069274902344
2017-12-15,13.503103256225586,12.310423851013184
2017-12-18,13.61199951171875,12.508831977844238
2017-12-19,13.598931312561035,12.546345710754395
2017-12-20,13.520527839660645,12.53384017944336
2017-12-21,13.546662330627441,12.542177200317383
2017-12-22,13.64249038696289,12.538010597229004
2017-12-27,13.646845817565918,12.508831977844238
2017-12-28,13.551017761230469,12.53384017944336
2017-12-29,13.3506498336792,12.292084693908691
2018-01-02,13.546662330627441,12.49632740020752
2018-01-03,13.6947603225708,12.77559757232666
2018-01-04,13.851570129394531,13.113224029541016
2018-01-05,13.899483680725098,13.142402648925781
2018-01-08,13.851570129394531,13.150738716125488
2018-01-09,13.803656578063965,13.167410850524902
2018-01-10,14.02144718170166,13.113224029541016
2018-01-11,14.18261432647705,13.221597671508789
2018-01-12,14.15648078918457,13.271615982055664
2018-01-15,14.117276191711426,13.288289070129395
2018-01-16,14.025805473327637,13.163243293762207
2018-01-17,14.043229103088379,13.059037208557129
2018-01-18,14.065006256103516,13.129897117614746
2018-01-19,14.07807445526123,12.988176345825195
2018-01-22,14.269731521606445,13.229934692382812
2018-01-23,14.282798767089844,13.188251495361328
2018-01-24,14.313289642333984,13.188251495361328
2018-01-25,14.24795150756836,13.104887962341309
2018-01-26,14.073719024658203,12.933990478515625
2018-01-29,13.825434684753418,12.879802703857422
2018-01-30,13.607643127441406,12.613037109375
2018-01-31,13.389851570129395,12.633877754211426
2018-02-01,13.546662330627441,12.754756927490234
2018-02-02,13.298378944396973,12.538010597229004
2018-02-05,13.002182006835938,12.354606628417969
2018-02-06,12.727763175964355,11.987804412841797
2018-02-07,13.0762300491333,12.229560852050781
2018-02-08,12.801813125610352,11.821075439453125
2018-02-09,12.63629150390625,11.64184284210205
2018-02-12,12.714695930480957,11.725207328796387
2018-02-13,12.570955276489258,11.646010398864746
2018-02-14,12.65807056427002,11.525132179260254
2018-02-15,12.618867874145508,11.462608337402344
2018-02-16,12.875862121582031,11.57931900024414
2018-02-19,12.801813125610352,11.633504867553711
2018-02-20,12.784390449523926,11.77105712890625
2018-02-21,12.928133964538574,11.683524131774902
2018-02-22,12.875862121582031,11.77105712890625
2018-02-23,12.936845779418945,11.800233840942383
2018-02-26,13.054450988769531,11.896103858947754
2018-02-27,12.94555377960205,11.846085548400879
2018-02-28,12.954267501831055,12.258739471435547
2018-03-01,12.688562393188477,12.087841033935547
2018-03-02,12.775676727294922,11.6710205078125
2018-03-05,12.897642135620117,11.766888618469238
2018-03-06,12.919421195983887,11.871094703674316
2018-03-07,12.745186805725098,11.65434741973877
2018-03-08,12.81923770904541,11.637673377990723
2018-03-09,13.14592456817627,11.758551597595215
2018-03-12,13.128500938415527,11.77105712890625
2018-03-13,13.137212753295898,11.775224685668945
2018-03-14,13.163348197937012,11.6710205078125
2018-03-15,13.150280952453613,11.637673377990723
2018-03-16,13.490036010742188,11.854421615600586
2018-03-19,13.32887077331543,11.495953559875488
2018-03-20,13.472612380981445,11.712702751159668
2018-03-21,13.581509590148926,11.883598327636719
2018-03-22,13.3506498336792,11.733542442321777
2018-03-23,13.198193550109863,11.696028709411621
2018-03-26,13.115433692932129,11.850253105163574
2018-03-27,13.302735328674316,11.987804412841797
2018-03-28,13.198193550109863,11.925281524658203
2018-03-29,13.333226203918457,12.01698112487793
2018-04-03,13.307089805603027,12.087841033935547
2018-04-04,13.389851570129395,12.208720207214355
2018-04-05,13.921263694763184,12.487990379333496
2018-04-06,13.764453887939453,12.508831977844238
2018-04-09,13.82107925415039,12.483823776245117
2018-04-10,13.960466384887695,12.750589370727539
2018-04-11,14.065006256103516,12.83812141418457
2018-04-12,14.091141700744629,12.942327499389648
2018-04-13,13.794944763183594,12.950663566589355
2018-04-16,13.68604850769043,12.850626945495605
2018-04-17,13.7078275680542,12.88397216796875
2018-04-18,13.8864164352417,13.125728607177734
2018-04-19,14.034516334533691,13.117391586303711
2018-04-20,13.895129203796387,13.10905647277832
2018-04-23,14.15212345123291,13.150738716125488
2018-04-24,14.038871765136719,13.317466735839844
2018-04-25,13.747031211853027,13.088213920593262
2018-04-26,13.838502883911133,13.175748825073242
2018-04-27,13.934329986572266,13.175748825073242
2018-04-30,13.864638328552246,13.213260650634766
2018-05-02,13.755743026733398,13.229934692382812
