Date,ALTR.LS,BCP.LS,COR.LS,CTT.LS,EDPR.LS,EDP.LS,GALP.LS,IBS.LS,JMT.LS,EGL.LS,NOS.LS,NBA.LS,PHR.LS,RENE.LS,SEM.LS,SON.LS,SONC.LS,NVG.LS
2005-01-28,0.6187633872032166,8.325810432434082,0.7261161804199219,,,0.9163356423377991,,2.9918532371520996,1.0093740224838257,1.4260698556900024,4.658755779266357,2.3038229942321777,3.547013759613037,,2.7759196758270264,0.629932701587677,0.8703653812408447,0.5663533210754395
2005-01-31,0.6415749788284302,8.52691650390625,0.7383198738098145,,,0.9245171546936035,,3.0032131671905518,1.0103446245193481,1.3861397504806519,4.741610050201416,2.3038229942321777,3.6000678539276123,,2.799544095993042,0.6353630423545837,0.8778685927391052,0.5663533210754395
2005-02-01,0.6415749788284302,8.567133903503418,0.7444216012954712,,,0.9326987266540527,,3.0940420627593994,1.0142265558242798,1.3861397504806519,4.755812168121338,2.315098524093628,3.6417529582977295,,2.7463884353637695,0.6462240815162659,0.8928749561309814,0.5582044124603271
2005-02-02,0.6372977495193481,8.486690521240234,0.7444216012954712,,,0.9326987266540527,,3.1224334239959717,1.0200501680374146,1.3975480794906616,4.732141017913818,2.315098524093628,3.622805595397949,,2.787731647491455,0.6353630423545837,0.8778685927391052,0.5582044124603271
2005-02-03,0.6344464421272278,8.446474075317383,0.7444216012954712,,,0.9367893934249878,,3.162167549133301,1.0462548732757568,1.3861397504806519,4.734507083892822,2.311340093612671,3.6152255535125732,,2.805450677871704,0.6407935619354248,0.885371744632721,0.5582044124603271
2005-02-04,0.6301692128181458,8.406246185302734,0.7505236268043518,,,0.9367893934249878,,3.1394643783569336,1.05110764503479,1.3804353475570679,4.746345043182373,2.315098524093628,3.607646942138672,,2.805450677871704,0.6407935619354248,0.885371744632721,0.5622788667678833
2005-02-07,0.6230405569076538,8.486690521240234,0.7444216012954712,,,0.9286078810691833,,3.0826902389526367,1.0530487298965454,1.3576183319091797,4.736875534057617,2.3075814247131348,3.65312123298645,,2.787731647491455,0.6353630423545837,0.8778685927391052,0.5582044124603271
2005-02-08,0.6230405569076538,8.486690521240234,0.7505236268043518,,,0.9367893934249878,,3.1224334239959717,1.0549896955490112,1.3519139289855957,4.753445148468018,2.3038229942321777,3.6872262954711914,,2.7759196758270264,0.6353630423545837,0.8778685927391052,0.5582044124603271
2005-02-09,0.6273177266120911,8.486690521240234,0.7505236268043518,,,0.9367893934249878,,3.179199457168579,1.0481961965560913,1.3462096452713013,4.748710632324219,2.3000648021698,3.6569101810455322,,2.7641067504882812,0.6353630423545837,0.8778685927391052,0.5622788667678833
2005-02-10,0.6258919835090637,8.52691650390625,0.7505236268043518,,,0.9367893934249878,,3.179199457168579,1.0472255945205688,1.3519139289855957,4.732141017913818,2.296306848526001,3.611436367034912,,2.7936384677886963,0.6353630423545837,0.8778685927391052,0.5663533210754395
2005-02-11,0.6273177266120911,8.567133903503418,0.7505236268043518,,,0.9449710845947266,,3.162167549133301,1.0452845096588135,1.3462096452713013,4.7226715087890625,2.3000648021698,3.6455421447753906,,2.7759196758270264,0.629932701587677,0.8703653812408447,0.5622788667678833
2005-02-14,0.6258919835090637,8.607361793518066,0.7505236268043518,,,0.9367893934249878,,3.1678481101989746,1.0423725843429565,1.3576183319091797,4.734507083892822,2.296306848526001,3.607646942138672,,2.7759196758270264,0.6353630423545837,0.8778685927391052,0.5745023488998413
2005-02-15,0.6230405569076538,8.567133903503418,0.7444216012954712,,,0.9449710845947266,,3.1678481101989746,1.0414021015167236,1.3861397504806519,4.725039005279541,2.3000648021698,3.5924882888793945,,2.8113574981689453,0.6462240815162659,0.8928749561309814,0.5867257118225098
2005-02-16,0.6258919835090637,8.567133903503418,0.7444216012954712,,,0.9449710845947266,,3.1678481101989746,1.0481961965560913,1.4032522439956665,4.7226715087890625,2.288790225982666,3.5773301124572754,,2.8940436840057373,0.6462240815162659,0.8928749561309814,0.5908002853393555
2005-02-17,0.6230405569076538,8.607361793518066,0.7444216012954712,,,0.9408802390098572,,3.1451363563537598,1.0443135499954224,1.3804353475570679,4.69663143157959,2.2812740802764893,3.569751262664795,,2.846794366836548,0.6462240815162659,0.8928749561309814,0.6070981621742249
2005-02-18,0.6315948963165283,8.647579193115234,0.7383198738098145,,,0.9326987266540527,,3.1394643783569336,1.0423725843429565,1.3690268993377686,4.658755779266357,2.2549660205841064,3.584909677505493,,2.864513397216797,0.6462240815162659,0.8928749561309814,0.5948747396469116
2005-02-21,0.6372977495193481,8.52691650390625,0.7322180867195129,,,0.9163356423377991,,3.0713388919830322,1.0491665601730347,1.3576183319091797,4.594840049743652,2.2474493980407715,3.5280661582946777,,2.823169469833374,0.6462240815162659,0.8928749561309814,0.5948747396469116
2005-02-22,0.6287434101104736,8.446474075317383,0.7261161804199219,,,0.9163356423377991,,2.9918532371520996,1.0462548732757568,1.3405053615570068,4.530923366546631,2.2211410999298096,3.5508038997650146,,2.805450677871704,0.6407935619354248,0.885371744632721,0.5908002853393555
2005-02-23,0.6087832450866699,8.406246185302734,0.7322180867195129,,,0.9122446775436401,,2.980502128601074,1.0433433055877686,1.3176884651184082,4.509618759155273,2.2211410999298096,3.493959903717041,,2.781825542449951,0.629932701587677,0.8703653812408447,0.5908002853393555
2005-02-24,0.5118341445922852,8.406246185302734,0.720014214515686,,,0.9081538319587708,,2.980502128601074,1.0404314994812012,1.3233925104141235,4.509618759155273,2.2812740802764893,3.4825921058654785,,2.787731647491455,0.6353630423545837,0.8778685927391052,0.5826511979103088
2005-02-25,0.5104085803031921,8.486690521240234,0.7322180867195129,,,0.9081538319587708,,2.9577910900115967,1.0443135499954224,1.3119837045669556,4.627981185913086,2.288790225982666,3.50532865524292,,2.799544095993042,0.6407935619354248,0.885371744632721,0.5908002853393555
2005-02-28,0.5061314105987549,8.486690521240234,0.7261161804199219,,,0.9040631055831909,,2.963469982147217,1.0579016208648682,1.3119837045669556,4.687161922454834,2.288790225982666,3.4750123023986816,,2.8586068153381348,0.6407935619354248,0.885371744632721,0.5908002853393555
2005-03-01,0.14634183049201965,8.607361793518066,0.7322180867195129,,,0.9040631055831909,,2.9691507816314697,1.0559602975845337,1.3176884651184082,4.661123752593994,2.288790225982666,3.516697406768799,,2.8526997566223145,0.6516545414924622,0.9003781080245972,0.5908002853393555
2005-03-02,0.17139458656311035,8.52691650390625,0.7322180867195129,,,0.9081538319587708,,2.980502128601074,1.0676069259643555,1.3405053615570068,4.594840049743652,2.285032033920288,3.490171194076538,,2.83498215675354,0.6407935619354248,0.885371744632721,0.5867257118225098
2005-03-03,0.1819392293691635,8.567133903503418,0.7261161804199219,,,0.9163356423377991,,3.0088844299316406,1.082165241241455,1.363322377204895,4.644552707672119,2.2775156497955322,3.456064462661743,,2.787731647491455,0.6407935619354248,0.885371744632721,0.5908002853393555
2005-03-04,0.16611945629119873,8.607361793518066,0.7322180867195129,,,0.9122446775436401,,2.98618221282959,1.1132230758666992,1.3747310638427734,4.677694320678711,2.3000648021698,3.452275514602661,,2.799544095993042,0.6353630423545837,0.8778685927391052,0.5908002853393555
2005-03-07,0.16348467767238617,8.647579193115234,0.720014214515686,,,0.9163356423377991,,2.963469982147217,1.1044878959655762,1.3918441534042358,4.675326347351074,2.296306848526001,3.4750123023986816,,2.7641067504882812,0.6353630423545837,0.8778685927391052,0.5867257118225098
2005-03-08,0.15689216554164886,8.687796592712402,0.7322180867195129,,,0.9122446775436401,,2.980502128601074,1.1035174131393433,1.3690268993377686,4.639819145202637,2.288790225982666,3.467432737350464,,2.7759196758270264,0.6353630423545837,0.8778685927391052,0.5908002853393555
2005-03-09,0.16480210423469543,8.728022575378418,0.7261161804199219,,,0.9122446775436401,,2.980502128601074,1.0938119888305664,1.3804353475570679,4.594840049743652,2.2775156497955322,3.4750123023986816,,2.7759196758270264,0.6353630423545837,0.8778685927391052,0.5867257118225098
2005-03-10,0.16216732561588287,8.728022575378418,0.7261161804199219,,,0.9081538319587708,,2.9918532371520996,1.0676069259643555,1.3804353475570679,4.590105056762695,2.269998788833618,3.3992221355438232,,2.781825542449951,0.629932701587677,0.8703653812408447,0.5867257118225098
2005-03-11,0.15820950269699097,8.76823902130127,0.7322180867195129,,,0.9081538319587708,,2.9691507816314697,1.0773124694824219,1.3747310638427734,4.587738037109375,2.2662405967712402,3.4181697368621826,,2.7700135707855225,0.6353630423545837,0.8778685927391052,0.5867257118225098
2005-03-14,0.15557481348514557,8.607361793518066,0.7322180867195129,,,0.9081538319587708,,2.963469982147217,1.0870181322097778,1.3804353475570679,4.549861907958984,2.2549660205841064,3.4295384883880615,,2.7404825687408447,0.6407935619354248,0.885371744632721,0.5908002853393555
2005-03-15,0.15952689945697784,8.567133903503418,0.7322180867195129,,,0.8999725580215454,,2.9294071197509766,1.1112819910049438,1.3918441534042358,4.533292293548584,2.2662405967712402,3.4181697368621826,,2.7345759868621826,0.6353630423545837,0.8778685927391052,0.5826511979103088
2005-03-16,0.16084998846054077,8.567133903503418,0.7322180867195129,,,0.8958815336227417,,2.9237279891967773,1.109340786933899,1.3975480794906616,4.5451273918151855,2.2624824047088623,3.372695207595825,,2.7463884353637695,0.629932701587677,0.8703653812408447,0.5826511979103088
2005-03-17,0.15820950269699097,8.446474075317383,0.7261161804199219,,,0.8917908072471619,,2.9294071197509766,1.116134524345398,1.3975480794906616,4.509618759155273,2.2662405967712402,3.384063482284546,,2.7404825687408447,0.6245021224021912,0.8628622889518738,0.5989493131637573
2005-03-18,0.15689216554164886,8.52691650390625,0.7261161804199219,,,0.8877001404762268,,2.9521191120147705,1.1209875345230103,1.40895676612854,4.523822784423828,2.2587242126464844,3.410590171813965,,2.7227635383605957,0.629932701587677,0.8703653812408447,0.5826511979103088
2005-03-21,0.15557481348514557,8.446474075317383,0.720014214515686,,,0.8836093544960022,,2.9521191120147705,1.132634162902832,1.4374780654907227,4.5451273918151855,2.2549660205841064,3.3916428089141846,,2.7404825687408447,0.629932701587677,0.8703653812408447,0.5908002853393555
2005-03-22,0.15557481348514557,8.406246185302734,0.720014214515686,,,0.8836093544960022,,2.946439027786255,1.1559271812438965,1.4374780654907227,4.566432476043701,2.2549660205841064,3.376483917236328,,2.7227635383605957,0.6353630423545837,0.8778685927391052,0.5867257118225098
2005-03-23,0.15557481348514557,8.486690521240234,0.720014214515686,,,0.8877001404762268,,2.918055772781372,1.149133563041687,1.4431824684143066,4.5451273918151855,2.2587242126464844,3.3802740573883057,,2.799544095993042,0.6353630423545837,0.8778685927391052,0.5867257118225098
2005-03-24,0.15557481348514557,8.486690521240234,0.720014214515686,,,0.8999725580215454,,2.9237279891967773,1.1471924781799316,1.4374780654907227,4.559331893920898,2.2624824047088623,3.4219586849212646,,2.805450677871704,0.6353630423545837,0.8778685927391052,0.5826511979103088
2005-03-29,0.15557481348514557,8.486690521240234,0.707810640335083,,,0.9040631055831909,,2.9350879192352295,1.1433100700378418,1.4317736625671387,4.528556823730469,2.2549660205841064,3.46364426612854,,2.7936384677886963,0.6353630423545837,0.8778685927391052,0.5908002853393555
2005-03-30,0.15425743162631989,8.366028785705566,0.707810640335083,,,0.8917908072471619,,2.9294071197509766,1.140398383140564,1.4260698556900024,4.564065456390381,2.3000648021698,3.4371163845062256,,2.823169469833374,0.6245021224021912,0.8628622889518738,0.5867257118225098
2005-03-31,0.15425743162631989,8.2855863571167,0.7139125466346741,,,0.8795185089111328,,2.9237279891967773,1.140398383140564,1.3975480794906616,4.55696439743042,2.2775156497955322,3.425748586654663,,2.787731647491455,0.629932701587677,0.8703653812408447,0.5826511979103088
2005-04-01,0.15425743162631989,8.319140434265137,0.7139125466346741,,,0.8877001404762268,,2.9521191120147705,1.1501039266586304,1.4032522439956665,4.559331893920898,2.285032033920288,3.4143800735473633,,2.7582013607025146,0.6407935619354248,0.885371744632721,0.5785768032073975
2005-04-04,0.15161697566509247,8.359527587890625,0.720014214515686,,,0.8836093544960022,,2.8953444957733154,1.1617506742477417,1.4032522439956665,4.511986255645752,2.288790225982666,3.3992221355438232,,2.781825542449951,0.629932701587677,0.8703653812408447,0.5785768032073975
2005-04-05,0.15425743162631989,8.480679512023926,0.707810640335083,,,0.8877001404762268,,2.8953444957733154,1.1724262237548828,1.4032522439956665,4.552229404449463,2.2775156497955322,3.3916428089141846,,2.7582013607025146,0.6407935619354248,0.885371744632721,0.5826511979103088
2005-04-06,0.15293435752391815,8.359527587890625,0.69560706615448,,,0.8795185089111328,,2.9237279891967773,1.2005726099014282,1.3861397504806519,4.55696439743042,2.292548656463623,3.3802740573883057,,2.83498215675354,0.6353630423545837,0.8778685927391052,0.5826511979103088
2005-04-07,0.15425743162631989,8.521059036254883,0.6895052194595337,,,0.8877001404762268,,2.9123761653900146,1.2034844160079956,1.363322377204895,4.523822784423828,2.3188564777374268,3.368905782699585,,2.83498215675354,0.6353630423545837,0.8778685927391052,0.5826511979103088
2005-04-08,0.15425743162631989,8.521059036254883,0.7017088532447815,,,0.8877001404762268,,2.8953444957733154,1.1928080320358276,1.3690268993377686,4.549861907958984,2.375230550765991,3.384063482284546,,2.83498215675354,0.6407935619354248,0.885371744632721,0.5785768032073975
2005-04-11,0.15557481348514557,8.521059036254883,0.7017088532447815,,,0.8877001404762268,,2.9066965579986572,1.2034844160079956,1.3804353475570679,4.533292293548584,2.378988742828369,3.3916428089141846,,2.781825542449951,0.6407935619354248,0.885371744632721,0.5785768032073975
