Date,Stocks,Bond,Gold
2017-02-22,2362.820068359375,23.44127082824707,117.91000366210938
2017-02-23,2363.81005859375,23.478729248046875,118.94000244140625
2017-02-24,2367.340087890625,23.563016891479492,119.69999694824219
2017-02-27,2369.75,23.488094329833984,119.12000274658203
2017-02-28,2363.639892578125,23.488094329833984,119.2300033569336
2017-03-01,2395.9599609375,23.35495948791504,119.05999755859375
2017-03-02,2381.919921875,23.33620834350586,117.58000183105469
2017-03-03,2383.1201171875,23.33620834350586,117.51000213623047
2017-03-06,2375.31005859375,23.33620834350586,116.72000122070312
2017-03-07,2368.389892578125,23.298707962036133,115.77999877929688
2017-03-08,2362.97998046875,23.2518310546875,115.05999755859375
2017-03-09,2364.8701171875,23.18619728088379,114.47000122070312
2017-03-10,2372.60009765625,23.23307228088379,114.72000122070312
2017-03-13,2373.469970703125,23.18619728088379,114.73999786376953
2017-03-14,2365.449951171875,23.23307228088379,114.12000274658203
2017-03-15,2385.260009765625,23.326828002929688,116.25
2017-03-16,2381.3798828125,23.30808448791504,116.7300033569336
2017-03-17,2378.25,23.33620834350586,116.98999786376953
2017-03-20,2373.469970703125,23.383087158203125,117.51000213623047
2017-03-21,2344.02001953125,23.439334869384766,118.54000091552734
2017-03-22,2348.449951171875,23.47684097290039,118.83000183105469
2017-03-23,2345.9599609375,23.467470169067383,118.66999816894531
2017-03-24,2343.97998046875,23.467470169067383,118.86000061035156
2017-03-27,2341.590087890625,23.504966735839844,119.52999877929688
2017-03-28,2358.570068359375,23.467470169067383,119.04000091552734
2017-03-29,2361.1298828125,23.504966735839844,119.33000183105469
2017-03-30,2368.06005859375,23.448707580566406,118.47000122070312
2017-03-31,2362.719970703125,23.486221313476562,118.72000122070312
2017-04-03,2358.840087890625,23.56131935119629,119.3499984741211
2017-04-04,2360.159912109375,23.54254150390625,119.62000274658203
2017-04-05,2352.949951171875,23.570697784423828,119.62000274658203
2017-04-06,2357.489990234375,23.570697784423828,119.18000030517578
2017-04-07,2355.5400390625,23.52376937866211,119.45999908447266
2017-04-10,2357.159912109375,23.55193328857422,119.45999908447266
2017-04-11,2353.780029296875,23.62702178955078,121.19000244140625
2017-04-12,2344.929931640625,23.673954010009766,122.0199966430664
2017-04-13,2328.949951171875,23.730283737182617,122.5999984741211
2017-04-17,2349.010009765625,23.692733764648438,122.23999786376953
2017-04-18,2342.18994140625,23.805370330810547,122.81999969482422
2017-04-19,2338.169921875,23.758441925048828,121.7300033569336
2017-04-20,2355.840087890625,23.72089385986328,121.95999908447266
2017-04-21,2348.68994140625,23.72089385986328,122.30999755859375
2017-04-24,2374.14990234375,23.673954010009766,121.4800033569336
2017-04-25,2388.610107421875,23.59886360168457,120.25
2017-04-26,2387.449951171875,23.636409759521484,120.83999633789062
